<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
EURUSD,D,09/02/23,030000,1.07387
EURUSD,D,10/02/23,030000,1.06754
EURUSD,D,12/02/23,030000,1.06772
EURUSD,D,13/02/23,030000,1.0729
EURUSD,D,14/02/23,030000,1.07349
EURUSD,D,15/02/23,030000,1.0691
EURUSD,D,16/02/23,030000,1.06647
EURUSD,D,17/02/23,030000,1.0694
EURUSD,D,19/02/23,030000,1.06842
EURUSD,D,20/02/23,030000,1.0681
EURUSD,D,21/02/23,030000,1.065
EURUSD,D,22/02/23,030000,1.06048
EURUSD,D,23/02/23,030000,1.05972
EURUSD,D,24/02/23,030000,1.05437
EURUSD,D,26/02/23,030000,1.05528
EURUSD,D,27/02/23,030000,1.06097
EURUSD,D,28/02/23,030000,1.05766
EURUSD,D,01/03/23,030000,1.0668
EURUSD,D,02/03/23,030000,1.05978
EURUSD,D,03/03/23,030000,1.0634
EURUSD,D,05/03/23,030000,1.06252
EURUSD,D,06/03/23,030000,1.06849
EURUSD,D,07/03/23,030000,1.05484
EURUSD,D,08/03/23,030000,1.0549
EURUSD,D,09/03/23,030000,1.05847
EURUSD,D,10/03/23,030000,1.06386
EURUSD,D,12/03/23,030000,1.06806
EURUSD,D,13/03/23,030000,1.07227
EURUSD,D,14/03/23,030000,1.07264
EURUSD,D,15/03/23,030000,1.05815
EURUSD,D,16/03/23,030000,1.06136
EURUSD,D,17/03/23,030000,1.06639
EURUSD,D,19/03/23,030000,1.06802
EURUSD,D,20/03/23,030000,1.07186
EURUSD,D,21/03/23,030000,1.07726
EURUSD,D,22/03/23,030000,1.0869
EURUSD,D,23/03/23,030000,1.08342
EURUSD,D,24/03/23,030000,1.07588
EURUSD,D,26/03/23,030000,1.07774
EURUSD,D,27/03/23,030000,1.08064
EURUSD,D,28/03/23,030000,1.08386
EURUSD,D,29/03/23,030000,1.08424
EURUSD,D,30/03/23,030000,1.09042
EURUSD,D,31/03/23,030000,1.08381
EURUSD,D,02/04/23,030000,1.0802
EURUSD,D,03/04/23,030000,1.09064
EURUSD,D,04/04/23,030000,1.09569
EURUSD,D,05/04/23,030000,1.09025
EURUSD,D,06/04/23,030000,1.09191
EURUSD,D,07/04/23,030000,1.09014
EURUSD,D,09/04/23,030000,1.0913
EURUSD,D,10/04/23,030000,1.0869
EURUSD,D,11/04/23,030000,1.09159
EURUSD,D,12/04/23,030000,1.09968
EURUSD,D,13/04/23,030000,1.10517
EURUSD,D,14/04/23,030000,1.0991
EURUSD,D,16/04/23,030000,1.09841
EURUSD,D,17/04/23,030000,1.09245
EURUSD,D,18/04/23,030000,1.09744
EURUSD,D,19/04/23,030000,1.09509
EURUSD,D,20/04/23,030000,1.09672
EURUSD,D,21/04/23,030000,1.0988
EURUSD,D,23/04/23,030000,1.09915
EURUSD,D,24/04/23,030000,1.1057
EURUSD,D,25/04/23,030000,1.09779
EURUSD,D,26/04/23,030000,1.1045
EURUSD,D,27/04/23,030000,1.10316
EURUSD,D,28/04/23,030000,1.10144
EURUSD,D,30/04/23,030000,1.10106
EURUSD,D,01/05/23,030000,1.09686
EURUSD,D,02/05/23,030000,1.09578
EURUSD,D,03/05/23,030000,1.10682
EURUSD,D,04/05/23,030000,1.10229
EURUSD,D,05/05/23,030000,1.10174
EURUSD,D,07/05/23,030000,1.10182
EURUSD,D,08/05/23,030000,1.09965
EURUSD,D,09/05/23,030000,1.09644
EURUSD,D,10/05/23,030000,1.09826
EURUSD,D,11/05/23,030000,1.09116
EURUSD,D,12/05/23,030000,1.0847
EURUSD,D,14/05/23,030000,1.08526
EURUSD,D,15/05/23,030000,1.08733
EURUSD,D,16/05/23,030000,1.08649
EURUSD,D,17/05/23,030000,1.08375
EURUSD,D,18/05/23,030000,1.07745
EURUSD,D,19/05/23,030000,1.08019
EURUSD,D,21/05/23,030000,1.08218
EURUSD,D,22/05/23,030000,1.081
EURUSD,D,23/05/23,030000,1.0769
EURUSD,D,24/05/23,030000,1.07556
EURUSD,D,25/05/23,030000,1.07232
EURUSD,D,26/05/23,030000,1.0725
EURUSD,D,28/05/23,030000,1.07209
EURUSD,D,29/05/23,030000,1.0706
EURUSD,D,30/05/23,030000,1.07316
EURUSD,D,31/05/23,030000,1.06935
EURUSD,D,01/06/23,030000,1.07606
EURUSD,D,02/06/23,030000,1.0706
EURUSD,D,04/06/23,030000,1.06961
EURUSD,D,05/06/23,030000,1.07114
EURUSD,D,06/06/23,030000,1.06982
EURUSD,D,07/06/23,030000,1.07069
EURUSD,D,08/06/23,030000,1.07811
EURUSD,D,09/06/23,030000,1.0747
EURUSD,D,11/06/23,030000,1.07501
EURUSD,D,12/06/23,030000,1.0762
EURUSD,D,13/06/23,030000,1.07947
EURUSD,D,14/06/23,030000,1.08424
EURUSD,D,15/06/23,030000,1.09455
EURUSD,D,16/06/23,030000,1.09401
EURUSD,D,18/06/23,030000,1.09395
EURUSD,D,19/06/23,030000,1.09231
EURUSD,D,20/06/23,030000,1.092
EURUSD,D,21/06/23,030000,1.09912
EURUSD,D,22/06/23,030000,1.09554
EURUSD,D,23/06/23,030000,1.0891
EURUSD,D,25/06/23,030000,1.09055
EURUSD,D,26/06/23,030000,1.09098
EURUSD,D,27/06/23,030000,1.0957
EURUSD,D,28/06/23,030000,1.09147
EURUSD,D,29/06/23,030000,1.08668
EURUSD,D,30/06/23,030000,1.09074
EURUSD,D,02/07/23,030000,1.0907
EURUSD,D,03/07/23,030000,1.09126
EURUSD,D,04/07/23,030000,1.08817
EURUSD,D,05/07/23,030000,1.08544
EURUSD,D,06/07/23,030000,1.0889
EURUSD,D,07/07/23,030000,1.0964
EURUSD,D,09/07/23,030000,1.0967
EURUSD,D,10/07/23,030000,1.10053
EURUSD,D,11/07/23,030000,1.10129
EURUSD,D,12/07/23,030000,1.11397
EURUSD,D,13/07/23,030000,1.12227
EURUSD,D,14/07/23,030000,1.1227
EURUSD,D,16/07/23,030000,1.12269
EURUSD,D,17/07/23,030000,1.12366
EURUSD,D,18/07/23,030000,1.1228
EURUSD,D,19/07/23,030000,1.1205
EURUSD,D,20/07/23,030000,1.11346
EURUSD,D,21/07/23,030000,1.11245
EURUSD,D,23/07/23,030000,1.11239
EURUSD,D,24/07/23,030000,1.10627
EURUSD,D,25/07/23,030000,1.10491
EURUSD,D,26/07/23,030000,1.10771
EURUSD,D,27/07/23,030000,1.09774
EURUSD,D,28/07/23,030000,1.10147
EURUSD,D,30/07/23,030000,1.10238
EURUSD,D,31/07/23,030000,1.09966
EURUSD,D,01/08/23,030000,1.10072
EURUSD,D,02/08/23,030000,1.09434
EURUSD,D,03/08/23,030000,1.09509
EURUSD,D,04/08/23,030000,1.10072
EURUSD,D,06/08/23,030000,1.10022
EURUSD,D,07/08/23,030000,1.10026
EURUSD,D,08/08/23,030000,1.09588
EURUSD,D,09/08/23,030000,1.09768
EURUSD,D,10/08/23,030000,1.09809
EURUSD,D,11/08/23,030000,1.09436
EURUSD,D,13/08/23,030000,1.09433
EURUSD,D,14/08/23,030000,1.09075
EURUSD,D,15/08/23,030000,1.09035
EURUSD,D,16/08/23,030000,1.08737
EURUSD,D,17/08/23,030000,1.08744
EURUSD,D,18/08/23,030000,1.08711
EURUSD,D,20/08/23,030000,1.08749
EURUSD,D,21/08/23,030000,1.08975
EURUSD,D,22/08/23,030000,1.08462
EURUSD,D,23/08/23,030000,1.0865
EURUSD,D,24/08/23,030000,1.07982
EURUSD,D,25/08/23,030000,1.0793
EURUSD,D,27/08/23,030000,1.0797
EURUSD,D,28/08/23,030000,1.08256
EURUSD,D,29/08/23,030000,1.08692
EURUSD,D,30/08/23,030000,1.09294
EURUSD,D,31/08/23,030000,1.08419
EURUSD,D,01/09/23,030000,1.07733
EURUSD,D,03/09/23,030000,1.07748
EURUSD,D,04/09/23,030000,1.0791
EURUSD,D,05/09/23,030000,1.07241
EURUSD,D,06/09/23,030000,1.07239
EURUSD,D,07/09/23,030000,1.06968
EURUSD,D,08/09/23,030000,1.0699
EURUSD,D,10/09/23,030000,1.07155
EURUSD,D,11/09/23,030000,1.07476
EURUSD,D,12/09/23,030000,1.07522
EURUSD,D,13/09/23,030000,1.07321
EURUSD,D,14/09/23,030000,1.06343
EURUSD,D,15/09/23,030000,1.06596
EURUSD,D,17/09/23,030000,1.06672
EURUSD,D,18/09/23,030000,1.06916
EURUSD,D,19/09/23,030000,1.06814
EURUSD,D,20/09/23,030000,1.06498
EURUSD,D,21/09/23,030000,1.06598
EURUSD,D,22/09/23,030000,1.06432
EURUSD,D,24/09/23,030000,1.06475
EURUSD,D,25/09/23,030000,1.05909
EURUSD,D,26/09/23,030000,1.05688
EURUSD,D,27/09/23,030000,1.05048
EURUSD,D,28/09/23,030000,1.05623
EURUSD,D,29/09/23,030000,1.05709
EURUSD,D,01/10/23,030000,1.05641
EURUSD,D,02/10/23,030000,1.04795
EURUSD,D,03/10/23,030000,1.04686
EURUSD,D,04/10/23,030000,1.05066
EURUSD,D,05/10/23,030000,1.05463
EURUSD,D,06/10/23,030000,1.05857
EURUSD,D,08/10/23,030000,1.05657
EURUSD,D,09/10/23,030000,1.05782
EURUSD,D,10/10/23,030000,1.06043
EURUSD,D,11/10/23,030000,1.0623
EURUSD,D,12/10/23,030000,1.05353
EURUSD,D,13/10/23,030000,1.05043
EURUSD,D,15/10/23,030000,1.05213
EURUSD,D,16/10/23,030000,1.05543
EURUSD,D,17/10/23,030000,1.05724
EURUSD,D,18/10/23,030000,1.05379
EURUSD,D,19/10/23,030000,1.0586
EURUSD,D,20/10/23,030000,1.05924
EURUSD,D,22/10/23,030000,1.05895
EURUSD,D,23/10/23,030000,1.06699
EURUSD,D,24/10/23,030000,1.05942
EURUSD,D,25/10/23,030000,1.05655
EURUSD,D,26/10/23,030000,1.05635
EURUSD,D,27/10/23,030000,1.05605
EURUSD,D,29/10/23,030000,1.05616
EURUSD,D,30/10/23,030000,1.06131
EURUSD,D,31/10/23,030000,1.0578
EURUSD,D,01/11/23,030000,1.05866
EURUSD,D,02/11/23,030000,1.06153
EURUSD,D,03/11/23,030000,1.073
EURUSD,D,05/11/23,030000,1.07311
EURUSD,D,06/11/23,030000,1.07179
EURUSD,D,07/11/23,030000,1.06956
EURUSD,D,08/11/23,030000,1.0711
EURUSD,D,09/11/23,030000,1.06667
EURUSD,D,10/11/23,030000,1.0684
EURUSD,D,12/11/23,030000,1.06903
EURUSD,D,13/11/23,030000,1.07006
EURUSD,D,14/11/23,030000,1.08777
EURUSD,D,15/11/23,030000,1.08534
EURUSD,D,16/11/23,030000,1.08531
EURUSD,D,17/11/23,030000,1.09112
EURUSD,D,19/11/23,030000,1.09056
EURUSD,D,20/11/23,030000,1.09443
EURUSD,D,21/11/23,030000,1.09165
EURUSD,D,22/11/23,030000,1.08871
EURUSD,D,23/11/23,030000,1.09038
EURUSD,D,24/11/23,030000,1.09367
EURUSD,D,26/11/23,030000,1.09393
EURUSD,D,27/11/23,030000,1.09583
EURUSD,D,28/11/23,030000,1.10032
EURUSD,D,29/11/23,030000,1.09732
EURUSD,D,30/11/23,030000,1.08914
EURUSD,D,01/12/23,030000,1.08818
EURUSD,D,03/12/23,030000,1.08854
EURUSD,D,04/12/23,030000,1.0837
EURUSD,D,05/12/23,030000,1.0793
EURUSD,D,06/12/23,030000,1.07657
EURUSD,D,07/12/23,030000,1.07892
EURUSD,D,08/12/23,030000,1.07608
EURUSD,D,10/12/23,030000,1.07647
EURUSD,D,11/12/23,030000,1.07652
EURUSD,D,12/12/23,030000,1.07974
EURUSD,D,13/12/23,030000,1.08826
EURUSD,D,14/12/23,030000,1.09934
EURUSD,D,15/12/23,030000,1.08922
EURUSD,D,17/12/23,030000,1.08945
EURUSD,D,18/12/23,030000,1.09235
EURUSD,D,19/12/23,030000,1.09786
EURUSD,D,20/12/23,030000,1.0943
EURUSD,D,21/12/23,030000,1.10048
EURUSD,D,22/12/23,030000,1.10118
EURUSD,D,24/12/23,030000,1.10149
EURUSD,D,25/12/23,030000,1.10178
EURUSD,D,26/12/23,030000,1.10418
EURUSD,D,27/12/23,030000,1.11077
EURUSD,D,28/12/23,030000,1.10673
EURUSD,D,29/12/23,030000,1.10374
EURUSD,D,31/12/23,030000,1.10353
EURUSD,D,01/01/24,030000,1.10361
EURUSD,D,02/01/24,030000,1.09408
EURUSD,D,03/01/24,030000,1.09251
EURUSD,D,04/01/24,030000,1.09459
EURUSD,D,05/01/24,030000,1.094
EURUSD,D,07/01/24,030000,1.09415
EURUSD,D,08/01/24,030000,1.09489
EURUSD,D,09/01/24,030000,1.09318
EURUSD,D,10/01/24,030000,1.09739
EURUSD,D,11/01/24,030000,1.09821
EURUSD,D,12/01/24,030000,1.09483
EURUSD,D,14/01/24,030000,1.09447
EURUSD,D,15/01/24,030000,1.09449
EURUSD,D,16/01/24,030000,1.08787
EURUSD,D,17/01/24,030000,1.08858
EURUSD,D,18/01/24,030000,1.08798
EURUSD,D,19/01/24,030000,1.0897
EURUSD,D,21/01/24,030000,1.08914
EURUSD,D,22/01/24,030000,1.08774
EURUSD,D,23/01/24,030000,1.08572
EURUSD,D,24/01/24,030000,1.08812
EURUSD,D,25/01/24,030000,1.08455
EURUSD,D,26/01/24,030000,1.085
EURUSD,D,28/01/24,030000,1.08424
EURUSD,D,29/01/24,030000,1.08336
EURUSD,D,30/01/24,030000,1.08429
EURUSD,D,31/01/24,030000,1.0804
EURUSD,D,01/02/24,030000,1.08742
EURUSD,D,02/02/24,030000,1.0786
EURUSD,D,04/02/24,030000,1.07797
EURUSD,D,05/02/24,030000,1.07402
EURUSD,D,06/02/24,030000,1.07568
EURUSD,D,07/02/24,030000,1.07755
EURUSD,D,08/02/24,030000,1.0777
EURUSD,D,09/02/24,030000,1.0781
EURUSD,D,11/02/24,030000,1.07973
EURUSD,D,12/02/24,030000,1.0771
EURUSD,D,13/02/24,030000,1.07084
EURUSD,D,14/02/24,030000,1.07311
EURUSD,D,15/02/24,030000,1.07718
EURUSD,D,16/02/24,030000,1.0775
EURUSD,D,18/02/24,030000,1.0784
EURUSD,D,19/02/24,030000,1.07754
EURUSD,D,20/02/24,030000,1.08089
EURUSD,D,21/02/24,030000,1.08193
EURUSD,D,22/02/24,030000,1.08253
EURUSD,D,23/02/24,030000,1.08188
EURUSD,D,25/02/24,030000,1.08181
EURUSD,D,26/02/24,030000,1.08495
EURUSD,D,27/02/24,030000,1.08409
EURUSD,D,28/02/24,030000,1.0838
EURUSD,D,29/02/24,030000,1.08047
EURUSD,D,01/03/24,030000,1.08368
EURUSD,D,03/03/24,030000,1.08414
EURUSD,D,04/03/24,030000,1.08538
EURUSD,D,05/03/24,030000,1.08552
EURUSD,D,06/03/24,030000,1.08987
EURUSD,D,07/03/24,030000,1.09508
EURUSD,D,08/03/24,030000,1.09381
EURUSD,D,10/03/24,030000,1.09427
EURUSD,D,11/03/24,030000,1.09304
EURUSD,D,12/03/24,030000,1.09259
